ox,oy,oz,ow,ax,ay,az,lx,ly,lz
-0.06134813,0.05179695,0.07599189,0.99387056,0.00106526,0.00279632,-0.00066579,-0.01202449,-0.01185022,0.10230149
-0.06170823,0.05163445,0.07835374,0.99367332,-0.00013316,0.00093211,0.00239685,-0.01158882,-0.01185022,0.1022019
-0.06187643,0.05158969,0.07966363,0.99356103,-0.00026632,0.00279632,0.00133158,-0.01152658,-0.01165728,0.10207742
-0.06118334,0.05171585,0.07739116,0.99377704,0.0,0.00386158,0.00053263,-0.01183777,-0.01178175,0.10185337
-0.06083231,0.05196998,0.07607894,0.99388665,-0.00013316,0.00106526,0.00079895,-0.01141455,-0.01151413,0.1019654
-0.0600713,0.05197887,0.07287016,0.99417281,0.00026632,0.00279632,-0.00013316,-0.01145811,-0.0116635,0.10210232
-0.05992436,0.05192506,0.07062079,0.9943468,-0.00066579,0.00146474,0.00013316,-0.01131497,-0.01154525,0.10199029
-0.06077936,0.05220716,0.07119361,0.99423927,0.00013316,0.00133158,0.00053263,-0.01163861,-0.01170085,0.10225169
-0.0611868,0.05222232,0.07254134,0.99411607,-0.00026632,0.00093211,-0.00026632,-0.01164483,-0.01211162,0.10202141
-0.06165608,0.05202842,0.0745625,0.99394768,0.00133158,0.00213053,0.00013316,-0.01150791,-0.01190001,0.10240729
-0.0621758,0.0518244,0.07743866,0.99370605,-0.00026632,0.00292948,-0.00173105,-0.01160126,-0.01191246,0.10184092
-0.06214188,0.05169046,0.07834432,0.99364412,-0.00119842,0.0015979,0.00053263,-0.01153903,-0.01185022,0.10233261
-0.06115731,0.05172221,0.07645286,0.99385101,0.00013316,0.00346211,0.0,-0.01152035,-0.01171952,0.10189693
-0.06099881,0.05176434,0.07533395,0.99394393,-0.00013316,0.00306264,0.00106526,-0.01178175,-0.01175064,0.10220813
-0.06119484,0.0517217,0.07649267,0.99384558,-0.00133158,0.00253,-0.00013316,-0.01156392,-0.01141455,0.10202763
-0.06132429,0.05172999,0.07717329,0.99378455,0.00039947,0.00253,0.00106526,-0.01151413,-0.01158882,0.10189071
-0.06134933,0.05184615,0.07696834,0.99379283,-0.00026632,0.00173105,0.00133158,-0.01148301,-0.01175064,0.1020712
-0.06122132,0.05188337,0.07675345,0.99381536,-0.00119842,0.00479369,-0.00079895,-0.01133986,-0.01173819,0.10197162
-0.06114979,0.05197851,0.07643478,0.99383938,0.0,0.00253,-0.00053263,-0.01152658,-0.01171952,0.10204631
-0.06100792,0.05191627,0.07614893,0.99387336,-0.0015979,0.00173105,-0.00013316,-0.01145811,-0.0116884,0.10179113
-0.06150407,0.051754,0.07718675,0.99377114,-0.00026632,0.00346211,-0.00026632,-0.01161993,-0.01173819,0.10204008
-0.06185256,0.05157212,0.07942221,0.99358284,-0.00039947,0.00266316,0.00106526,-0.0114021,-0.0119249,0.10192183
-0.06205793,0.05156814,0.08073194,0.99346459,-0.00093211,0.00253,-0.00066579,-0.01163861,-0.01150791,0.10201519
-0.06189027,0.05143892,0.081749,0.99339855,-0.00039947,0.00226369,-0.00039947,-0.01152658,-0.01134609,0.10202141
-0.06166004,0.05135125,0.08239351,0.99336427,0.0,0.00292948,-0.00079895,-0.01146434,-0.01165105,0.10184092
-0.06130619,0.05116465,0.08206038,0.99342328,-0.00039947,0.0015979,-0.00079895,-0.01157014,-0.01182532,0.10179735
-0.06125239,0.05136442,0.08189572,0.9934299,0.00066579,0.00226369,0.00039947,-0.0116884,-0.01155147,0.10118742
-0.06198054,0.05131719,0.08477224,0.99314582,-0.00026632,0.00239685,0.00013316,-0.0118191,-0.01182532,0.10185959
-0.0626039,0.05133418,0.08676328,0.99293393,0.0,0.00026632,0.00079895,-0.01150168,-0.01172574,0.10195918
-0.06210128,0.05136036,0.08648539,0.99298841,-0.00173105,0.00439422,-0.00039947,-0.01158259,-0.0116635,0.10175379
-0.06176805,0.0513353,0.08552022,0.99309409,0.00093211,0.00292948,-0.00066579,-0.01160126,-0.01178175,0.10171644
-0.06069496,0.05138888,0.0819675,0.99345696,0.00066579,0.00452737,-0.00013316,-0.01127762,-0.01163861,0.10215834
-0.05970198,0.05177175,0.07659042,0.99392623,0.00039947,0.00359527,-0.00053263,-0.01160126,-0.01165105,0.10194673
-0.0599417,0.0518169,0.07470418,0.99405295,-0.00106526,0.00266316,-0.00013316,-0.01158882,-0.01184399,0.10232016
-0.06091761,0.05177071,0.07594121,0.99390233,0.00013316,0.00226369,0.00039947,-0.01125895,-0.01164483,0.10144259
-0.06078254,0.05167555,0.07585077,0.99392241,0.00053263,0.00306264,0.00106526,-0.01166973,-0.01166973,0.10204008
-0.06017042,0.05202681,0.07212125,0.99421895,0.0,0.00239685,0.00093211,-0.01146434,-0.01189378,0.10189071
-0.06022263,0.05239123,0.06990108,0.99435514,-0.00106526,0.00319579,0.00106526,-0.01170085,-0.0116635,0.10202763
-0.06175596,0.05207922,0.07439025,0.99395174,0.00039947,0.00106526,0.00013316,-0.01152035,-0.01190001,0.10203386
-0.0622469,0.05190779,0.07677919,0.99374843,-0.00106526,0.00266316,0.0,-0.01142077,-0.01176308,0.10190938
-0.06242137,0.05175676,0.07817248,0.99363673,0.00066579,0.00359527,0.00066579,-0.01130252,-0.01183777,0.10199029
-0.06201004,0.05175413,0.0790377,0.99359417,-0.00119842,0.00359527,0.00013316,-0.01163238,-0.01169462,0.10204631
-0.06196103,0.0516642,0.07964601,0.99355334,0.00106526,0.00426106,-0.00039947,-0.01143322,-0.0116635,0.10205875
-0.06178441,0.05154917,0.08010108,0.99353379,0.00066579,0.00133158,-0.0015979,-0.0116635,-0.01204938,0.10182847
-0.06216437,0.05132595,0.08242567,0.99333137,0.00066579,0.00239685,-0.00133158,-0.01148923,-0.01159504,0.10203386
-0.0631395,0.05108767,0.0869035,0.99290043,-0.00053263,0.00253,0.00066579,-0.01154525,-0.01172574,0.1018347
-0.06277351,0.05097137,0.08855778,0.99278337,-0.00066579,0.00346211,0.00079895,-0.01116559,-0.01157014,0.10218323
-0.06078906,0.05133054,0.08223458,0.99343216,-0.00106526,0.00386158,-0.0015979,-0.01170085,-0.01190623,0.10187826
-0.06031395,0.05176647,0.0787684,0.99371928,-0.00013316,0.00253,-0.00093211,-0.0114021,-0.01178798,0.10174756
-0.0609595,0.05153225,0.079866,0.99360448,-0.00066579,0.00093211,0.00066579,-0.01152658,-0.01178798,0.1019654
-0.06151165,0.05160308,0.08046383,0.99351847,0.00053263,0.00253,-0.00039947,-0.01167595,-0.01178175,0.10182225
-0.06299181,0.05160626,0.08519281,0.99303126,-0.00106526,0.0015979,-0.00106526,-0.01170085,-0.01184399,0.10208987
-0.0635792,0.05127206,0.08936712,0.99264419,0.00026632,0.00332895,0.00053263,-0.01156392,-0.01173819,0.10197785
-0.06174956,0.05129158,0.08593617,0.99306154,-0.00093211,0.00186421,0.00133158,-0.01175686,-0.01183155,0.10210855
-0.05993075,0.05148241,0.07976245,0.99367791,0.00306264,0.00292948,-0.00026632,-0.011427,-0.01168217,0.10203386
-0.05984063,0.05189021,0.07620329,0.99394143,0.00039947,0.00239685,0.00079895,-0.01176308,-0.0119249,0.10236995
-0.05990014,0.0519852,0.07425327,0.99408048,0.00093211,0.00306264,0.00013316,-0.01141455,-0.01191246,0.1015484
-0.06043594,0.05215392,0.07294323,0.99413621,-0.00013316,0.00279632,0.00013316,-0.01166973,-0.01184399,0.1022019
-0.06056767,0.05229566,0.07162836,0.99421632,-0.00146474,0.00213053,-0.00013316,-0.01143322,-0.0118191,0.10181603
-0.06048522,0.05222502,0.07088656,0.99427825,0.00039947,0.00146474,0.00026632,-0.01136476,-0.01188756,0.1018347
-0.059849,0.05247167,0.06790128,0.99451208,-0.00026632,0.00213053,0.00026632,-0.01175686,-0.01174441,0.10197162
-0.05951755,0.05229755,0.066092,0.99466306,0.00079895,0.00053263,-0.00026632,-0.01143322,-0.01173196,0.10210232
-0.06205067,0.0521105,0.07286335,0.99404484,-0.00053263,0.00119842,0.0,-0.01150168,-0.01170085,0.10189693
-0.06331412,0.05179925,0.07907454,0.99350667,0.0,0.00213053,0.0,-0.01148923,-0.01165728,0.10187826
-0.0624596,0.05160375,0.08006507,0.99349153,-0.00173105,0.00292948,0.00013316,-0.01150791,-0.01167595,0.10190316
-0.06162221,0.0518463,0.07857705,0.99365002,-0.00013316,0.00292948,-0.00039947,-0.01152035,-0.01191868,0.10187826
-0.06133932,0.05169713,0.07809924,0.99371302,-0.00066579,0.0015979,0.00066579,-0.01162616,-0.01176308,0.10166043
-0.06156494,0.05159403,0.07846212,0.99367577,0.00079895,0.00093211,0.00039947,-0.01159504,-0.01173819,0.10192183
-0.06174108,0.05149426,0.07947211,0.99358976,0.00146474,0.00253,0.0015979,-0.01173196,-0.01199337,0.10223924
-0.06238209,0.0514954,0.08289127,0.99327022,0.00133158,0.00213053,-0.00026632,-0.01158882,-0.01177553,0.10215212
-0.06267022,0.05154685,0.08482426,0.99308622,-0.00066579,0.00173105,0.00079895,-0.01153903,-0.01175686,0.10194673
-0.06033765,0.05169041,0.07827248,0.99376106,0.00053263,0.00319579,0.00106526,-0.01143944,-0.0116635,0.10181603
-0.05984227,0.05211265,0.07434331,0.99407065,-0.00079895,0.00199737,0.00053263,-0.01163238,-0.01156392,0.10197162
-0.06102718,0.05212864,0.07597279,0.99387449,-0.00039947,0.00173105,0.00053263,-0.0115328,-0.01185022,0.10189693
-0.06158827,0.05184394,0.07735013,0.99374849,0.00066579,0.00119842,-0.00066579,-0.0116884,-0.01193113,0.10201519
-0.06108483,0.05203038,0.07609247,0.99386686,0.00026632,0.00239685,0.00066579,-0.01158882,-0.01180043,0.10200274
-0.06065241,0.05222962,0.07423918,0.99402308,0.00039947,0.00119842,0.00053263,-0.01148301,-0.01187511,0.10206498
-0.06006575,0.05206194,0.07185322,0.99424291,-0.00133158,0.00279632,0.00053263,-0.01149546,-0.01165105,0.1019654
-0.05983976,0.05215087,0.06906004,0.99444973,0.0,0.00093211,0.00066579,-0.01157637,-0.01165105,0.10193428
-0.06088713,0.05225424,0.069942,0.99431914,-0.00039947,0.00079895,0.00039947,-0.01148301,-0.01175686,0.10197162
-0.06230798,0.05173156,0.07580875,0.99382824,0.00013316,0.00199737,0.00093211,-0.01129007,-0.01147679,0.10213967
-0.06262372,0.05160239,0.07916062,0.99355376,0.00013316,0.00199737,0.00013316,-0.01157637,-0.01163238,0.10230771
-0.06275526,0.0516006,0.08149997,0.99335647,0.00146474,0.00239685,-0.00066579,-0.01163861,-0.01180043,0.10195295
-0.06258502,0.05137859,0.08295851,0.99325794,-0.00106526,0.00226369,-0.00053263,-0.01184399,-0.01198714,0.10200896
-0.0619407,0.05154682,0.08127085,0.99342912,-0.00026632,0.00173105,-0.00013316,-0.01169462,-0.01198092,0.10190938
-0.06145683,0.05152718,0.08034244,0.99353576,-0.00066579,0.00173105,-0.00066579,-0.01145189,-0.01161371,0.10222057
-0.06132134,0.05153424,0.07955472,0.9936071,0.0,0.00239685,0.0,-0.0118191,-0.01185022,0.10223924
-0.06134182,0.0517147,0.07898984,0.9936415,0.00013316,0.00279632,0.00093211,-0.01168217,-0.0119747,0.1015484
-0.06149438,0.05154819,0.08012809,0.99354959,-0.00093211,0.00213053,0.0015979,-0.01151413,-0.01181288,0.10220813
-0.06208324,0.05165115,0.08191017,0.99336225,0.00026632,0.0041279,0.00013316,-0.01161993,-0.01184399,0.10226414
-0.0622642,0.05168905,0.08337406,0.99322724,0.00066579,0.00133158,-0.00146474,-0.0115577,-0.01165728,0.10202763
-0.06239234,0.0514009,0.08496046,0.99309969,-0.00119842,0.00226369,0.00239685,-0.01144567,-0.01182532,0.10190316
-0.06207266,0.05138522,0.08516625,0.99310285,0.00093211,0.00146474,-0.0015979,-0.01153903,-0.01162616,0.10218323
-0.06162382,0.05142106,0.0833633,0.99328202,-0.00066579,0.00346211,0.00093211,-0.01180043,-0.01188134,0.10200896
-0.06145173,0.05147184,0.08229657,0.99337894,0.00146474,0.00133158,-0.00039947,-0.01160749,-0.0119249,0.10214589
-0.06227754,0.05146534,0.08508015,0.99309325,-0.00066579,0.00279632,0.0,-0.01163861,-0.01180043,0.1018347
-0.06245704,0.05138854,0.08659835,0.99295479,-0.00039947,0.00119842,-0.00039947,-0.01170707,-0.01190623,0.1018347
-0.06064795,0.05183443,0.08071079,0.99353957,-0.00119842,0.00266316,0.00039947,-0.0116635,-0.01196225,0.10198407
-0.05984413,0.05177252,0.07634009,0.99393684,-0.00013316,0.00173105,-0.00013316,-0.01157637,-0.01171329,0.10195295
-0.06099359,0.05183808,0.07768819,0.9937591,-0.00133158,0.00199737,0.0,-0.01190623,-0.0118191,0.10200274
-0.06183253,0.05179003,0.08022323,0.99350828,0.00066579,0.00119842,-0.00026632,-0.01152035,-0.01161993,0.10197785
-0.06232316,0.05157666,0.0823454,0.99331516,-0.00093211,0.00279632,0.00093211,-0.01141455,-0.01163861,0.10195295
-0.06257775,0.0514139,0.08429004,0.99314451,-0.00213053,0.00146474,-0.0015979,-0.01160749,-0.01196847,0.10205253
-0.06202484,0.05130893,0.08411714,0.99319923,-0.00013316,0.00239685,-0.00093211,-0.01140832,-0.01163238,0.10217079
-0.0606642,0.0514482,0.07938543,0.99366546,0.00106526,0.00479369,-0.00039947,-0.01159504,-0.01176931,0.10184714
-0.06013957,0.05147447,0.07675917,0.99390233,-0.00079895,0.00359527,0.0,-0.01155147,-0.01145811,0.10187204
-0.05971945,0.05165899,0.07272532,0.99422127,-0.00039947,0.00279632,0.00066579,-0.01166973,-0.01195602,0.10189071
-0.05972632,0.05204977,0.07044883,0.9943645,-0.00053263,0.00186421,-0.00133158,-0.01152658,-0.01149546,0.1018347
-0.05951933,0.0519502,0.06806798,0.99454778,0.00039947,0.00146474,0.00093211,-0.01132741,-0.01162616,0.10182225
-0.05970199,0.05205133,0.06649591,0.99463803,-0.00039947,0.00253,-0.00013316,-0.01135231,-0.0115328,0.1018098
-0.06136454,0.05215396,0.07000235,0.99429077,-0.00053263,0.00372843,-0.00013316,-0.01170085,-0.0119249,0.10202141
-0.06222809,0.05195758,0.0743387,0.99393255,0.00053263,0.00266316,0.00039947,-0.01160749,-0.01148301,0.10179735
-0.06263703,0.05186483,0.07777144,0.99364901,-0.00066579,0.00093211,0.00039947,-0.01163238,-0.01189378,0.1020961
-0.06294425,0.05166566,0.08064691,0.99341071,0.00133158,0.00226369,-0.00013316,-0.01162616,-0.01173196,0.10204008
-0.06278177,0.05139839,0.08192439,0.99333036,-0.00026632,0.00319579,0.00119842,-0.01155147,-0.01175686,0.10224547
-0.06205854,0.05153835,0.0811756,0.99342996,0.00013316,0.00306264,0.00039947,-0.01152035,-0.01165728,0.10181603
-0.06179845,0.05164685,0.08077391,0.99347323,-0.00106526,0.00093211,-0.00079895,-0.01167595,-0.01183155,0.10205253
-0.06095956,0.0518384,0.07761913,0.99376655,-0.0015979,0.00253,0.00066579,-0.01164483,-0.01172574,0.10216456
-0.06073157,0.05182909,0.07569434,0.99392951,-0.00053263,0.00306264,-0.00066579,-0.01125273,-0.01163861,0.10187204
-0.0603521,0.05192368,0.07347593,0.99411416,-0.00013316,0.00346211,-0.00026632,-0.01170707,-0.01175686,0.1022268
-0.06042443,0.05225373,0.07201342,0.99419945,0.00133158,0.00359527,-0.00093211,-0.01162616,-0.01175064,0.10161064
-0.06143155,0.05213849,0.07407722,0.99399209,-0.00106526,0.00292948,0.00013316,-0.01159504,-0.01193735,0.10195295
-0.06191303,0.05185822,0.07679419,0.99377066,0.0,0.00226369,-0.00066579,-0.01143944,-0.01181288,0.10144259
-0.06208481,0.05174269,0.07811237,0.99366325,-0.00053263,0.00239685,0.00186421,-0.0115328,-0.01174441,0.10219568
-0.06172151,0.05156668,0.07864667,0.99365288,0.0,0.00292948,-0.00053263,-0.01145811,-0.01172574,0.10186581
-0.06167946,0.05160441,0.07949521,0.99358606,0.00066579,0.00186421,0.00106526,-0.01165105,-0.01164483,0.10188448
-0.06221323,0.05170583,0.08165922,0.99337202,0.00053263,0.00279632,-0.00146474,-0.01173819,-0.01186267,0.10194051
-0.06204043,0.05159225,0.08289592,0.99328625,-0.00066579,0.00013316,-0.00053263,-0.01135853,-0.01137721,0.10188448
-0.06153486,0.05172159,0.08160741,0.99341762,-0.00066579,0.00146474,0.00039947,-0.01176931,-0.01152658,0.10169777
-0.06125635,0.05146383,0.08083758,0.99351114,0.00039947,0.00186421,0.00079895,-0.01160126,-0.01166973,0.1023575
-0.06083426,0.05148461,0.07871769,0.99370623,0.00106526,0.00173105,-0.00066579,-0.0116884,-0.01172574,0.10197785
-0.06061378,0.05185194,0.07724881,0.99381584,0.00026632,0.00332895,-0.00119842,-0.01168217,-0.01188134,0.10195918
-0.06067907,0.05191888,0.07631533,0.99388051,-0.00039947,0.00213053,-0.00079895,-0.01165728,-0.01182532,0.10187204
-0.06113214,0.05208055,0.07569417,0.99389184,0.00053263,0.00199737,0.00039947,-0.01132119,-0.01171952,0.10199652
-0.06088502,0.05203578,0.07464235,0.99398887,0.00226369,0.00106526,-0.00026632,-0.01152035,-0.0119747,0.10220813
-0.06057752,0.05186647,0.07330754,0.99411583,-0.00146474,0.00173105,0.00133158,-0.01147679,-0.01164483,0.10195918
-0.06067209,0.05204706,0.07271043,0.99414444,0.00253,0.00133158,-0.00066579,-0.01175686,-0.01185022,0.10228281
-0.06078188,0.05197879,0.07284562,0.99413145,0.00093211,0.00119842,0.00093211,-0.01143944,-0.01199959,0.10204631
-0.06107437,0.05204255,0.07287203,0.99410832,-0.00053263,0.00186421,0.00053263,-0.01161371,-0.01183777,0.10194673
-0.06107218,0.05227497,0.07312318,0.9940778,0.00013316,0.00372843,-0.00026632,-0.01177553,-0.01164483,0.10197785
-0.06095787,0.0523251,0.07328791,0.99406993,-0.00079895,0.00146474,0.00106526,-0.01167595,-0.0115577,0.10202141
-0.06208858,0.0521853,0.07715162,0.99371493,0.00026632,0.00146474,0.00053263,-0.0116884,-0.01187511,0.10211477
-0.0625852,0.05204111,0.0799356,0.99347132,0.00066579,0.0015979,0.00053263,-0.01161993,-0.01191246,0.10192183
-0.06222958,0.0517643,0.0803808,0.99347216,-0.00013316,0.00053263,0.00066579,-0.01130252,-0.01165105,0.10223302
-0.06181389,0.05163005,0.08000356,0.99353552,-0.00133158,0.00239685,-0.00093211,-0.01132741,-0.01152658,0.10211477
-0.06118698,0.05162876,0.07875049,0.99367452,0.00106526,0.00319579,0.00066579,-0.01153903,-0.01171329,0.102121
-0.0607714,0.05169891,0.0765745,0.99386638,-0.00066579,0.00133158,-0.00013316,-0.01175064,-0.01196225,0.10205875
-0.06071411,0.05186792,0.07550036,0.99394333,0.00093211,0.00213053,0.00253,-0.01147056,-0.01180043,0.1020961
-0.06088862,0.05192416,0.07527498,0.99394685,-0.00013316,0.00266316,-0.0015979,-0.01161371,-0.01185022,0.10193428
-0.06098562,0.05178028,0.07513584,0.99395889,0.00053263,0.00266316,0.00066579,-0.01150168,-0.01186889,0.10177246
-0.06191193,0.05174718,0.0779011,0.99369037,-0.00053263,0.00346211,0.0015979,-0.01168217,-0.01189378,0.10202141
-0.06200236,0.05169768,0.07952598,0.99355859,0.00039947,0.00213053,0.00026632,-0.01155147,-0.01190623,0.10221435
-0.06178125,0.05181772,0.07902019,0.99360651,0.00079895,0.00253,-0.00119842,-0.01165728,-0.01178798,0.1019654
-0.06158985,0.05180246,0.07853363,0.99365771,-0.00039947,0.00199737,-0.00079895,-0.01163238,-0.01189378,0.10212722
-0.06149475,0.05172172,0.07870127,0.99365455,0.00133158,0.00213053,0.00026632,-0.01135231,-0.01173196,0.10205875
-0.0615799,0.05160804,0.07902952,0.99362916,0.00079895,0.00173105,0.0,-0.01150168,-0.01201204,0.10186581
-0.0613876,0.05171784,0.07815643,0.99370438,-0.00066579,0.0015979,-0.00039947,-0.01165728,-0.01173819,0.10176624
-0.06088527,0.05188529,0.07626805,0.99387324,-0.00066579,0.00213053,0.00053263,-0.01172574,-0.01207428,0.1020961
-0.06116494,0.0520224,0.07550851,0.99390692,-0.00106526,0.00346211,-0.00026632,-0.01176931,-0.01186889,0.10222057
-0.06121245,0.05178034,0.07635939,0.99385166,0.00053263,0.00239685,-0.00093211,-0.01143944,-0.01165105,0.10213967
-0.06139606,0.05161367,0.07688646,0.99380845,0.00026632,0.00199737,0.00039947,-0.01178175,-0.01204316,0.10211477
-0.06217532,0.05154497,0.07949293,0.99355847,-0.00119842,0.00146474,0.00173105,-0.01136476,-0.01163861,0.10153595
-0.06227191,0.05156946,0.08101325,0.99342823,0.00186421,0.00173105,0.00013316,-0.0116635,-0.01203693,0.10138036
-0.06165737,0.05180728,0.07929178,0.9935931,0.00133158,0.00372843,-0.00093211,-0.01175064,-0.01185644,0.10189071
-0.06134269,0.05188908,0.07792874,0.99371618,-0.0015979,0.00306264,-0.00093211,-0.01176931,-0.01194358,0.10186581
-0.06191761,0.05179441,0.07981131,0.99353594,0.00066579,0.00093211,0.00013316,-0.01143944,-0.0116635,0.10202141
-0.06237777,0.05160619,0.08230153,0.99331385,0.00013316,0.00226369,-0.00066579,-0.01172574,-0.01196847,0.10211477
-0.06200138,0.05143544,0.08281741,0.99330342,-0.00066579,0.00266316,0.00066579,-0.01149546,-0.01152035,0.10188448
-0.06172631,0.05170535,0.08180907,0.99339002,-0.00186421,0.00119842,-0.00066579,-0.01187511,-0.01189378,0.10190938
-0.06143316,0.05183081,0.08087105,0.99347848,-0.00013316,0.00266316,0.00119842,-0.0116635,-0.01183155,0.10207742
-0.06105435,0.05182501,0.07891576,0.99365938,-0.00119842,0.00133158,-0.00066579,-0.0119249,-0.01211784,0.10189693
-0.06133072,0.05192898,0.07778338,0.99372619,0.00106526,0.00266316,0.00146474,-0.01147056,-0.0118191,0.10232638
-0.06163524,0.05171591,0.07869156,0.99364692,-0.00026632,0.00186421,-0.00039947,-0.01170707,-0.01175686,0.10189071
-0.06173525,0.05172427,0.07920761,0.9935993,0.0,0.00213053,-0.00066579,-0.01137098,-0.01173819,0.1020712
-0.06146864,0.05170323,0.07827543,0.99369085,0.00026632,0.00173105,-0.00093211,-0.01147679,-0.01182532,0.10174756
-0.06136317,0.05183329,0.07745259,0.99375498,-0.00093211,0.00133158,0.00053263,-0.01145189,-0.01178175,0.10177868
-0.06160774,0.05174255,0.07811455,0.99369282,-0.00079895,0.00306264,0.00119842,-0.01155147,-0.01144567,0.10194051
-0.06176681,0.05173845,0.07911579,0.993604,-0.00106526,0.00079895,0.00039947,-0.01160749,-0.01170707,0.10195918
-0.06217895,0.05168214,0.08077388,0.99344772,0.00119842,0.00346211,-0.00053263,-0.01180665,-0.01153903,0.10217701
-0.06277682,0.05143275,0.0832139,0.99322164,-0.00013316,0.00239685,0.00079895,-0.01147056,-0.01169462,0.10190316
-0.06260806,0.0512853,0.0847938,0.99310637,-0.00039947,0.00106526,-0.00093211,-0.01148301,-0.01176308,0.10239484
-0.06290066,0.05135377,0.0862482,0.99295902,0.0,0.00173105,0.00079895,-0.01177553,-0.01201204,0.10191561
-0.06286506,0.05144975,0.08707146,0.99288446,0.00239685,0.00213053,0.00199737,-0.01182532,-0.01181288,0.10156707
